elapsed_seconds,error_code
0.1,error_41
0.7,error_77
1.3,error_18
3.2,error_60
4.5,error_36
4.6,error_4
4.9,error_27
5.7,error_28
6.3,error_90
8.7,error_15
9.0,error_97
11.9,error_25
40.9,error_76
46.7,error_73
